route_id,service_id,trip_id,trip_headsign,direction_id,block_id
4,9,2353603,PLACE D'ARMES,1,01
4,9,2353446,LE PATIS,1,04
4,9,2353457,LE PATIS,1,04
4,9,2353467,LE PATIS,1,04
4,9,2353477,LE PATIS,1,04
4,9,2353489,LE PATIS,1,04
4,9,2353501,LE PATIS,1,04
4,9,2353513,LE PATIS,1,04
4,9,2353519,PLACE D'ARMES,1,04
4,9,2353523,CUGNOT,0,04
4,9,2353533,CUGNOT,0,04
4,9,2353543,CUGNOT,0,04
4,9,2353553,CUGNOT,0,04
4,9,2353564,CUGNOT,0,04
4,9,2353576,CUGNOT,0,04
4,9,2353588,CUGNOT,0,04
4,9,2353604,CUGNOT,0,04
4,9,2353451,REPUBLIQUE,0,16
4,9,2353449,LE PATIS,1,08
4,9,2353460,LE PATIS,1,08
4,9,2353470,LE PATIS,1,08
4,9,2353480,LE PATIS,1,08
4,9,2353492,LE PATIS,1,08
4,9,2353504,LE PATIS,1,08
4,9,2353516,LE PATIS,1,08
4,9,2353526,CUGNOT,0,08
4,9,2353536,CUGNOT,0,08
4,9,2353546,CUGNOT,0,08
4,9,2353556,CUGNOT,0,08
4,9,2353567,CUGNOT,0,08
4,9,2353579,CUGNOT,0,08
4,9,2353591,CUGNOT,0,08
4,9,2353602,GARE SNCF,0,08
4,9,2353605,LE PATIS,1,08
4,9,2353447,LE PATIS,1,05
4,9,2353458,LE PATIS,1,05
4,9,2353468,LE PATIS,1,05
4,9,2353478,LE PATIS,1,05
4,9,2353490,LE PATIS,1,05
4,9,2353502,LE PATIS,1,05
4,9,2353514,LE PATIS,1,05
4,9,2353524,CUGNOT,0,05
4,9,2353534,CUGNOT,0,05
4,9,2353544,CUGNOT,0,05
4,9,2353554,CUGNOT,0,05
4,9,2353565,CUGNOT,0,05
4,9,2353577,CUGNOT,0,05
4,9,2353589,CUGNOT,0,05
4,9,2353448,LE PATIS,1,07
4,9,2353459,LE PATIS,1,07
4,9,2353469,LE PATIS,1,07
4,9,2353479,LE PATIS,1,07
4,9,2353491,LE PATIS,1,07
4,9,2353503,LE PATIS,1,07
4,9,2353515,LE PATIS,1,07
4,9,2353525,CUGNOT,0,07
4,9,2353535,CUGNOT,0,07
4,9,2353545,CUGNOT,0,07
4,9,2353555,CUGNOT,0,07
4,9,2353566,CUGNOT,0,07
4,9,2353578,CUGNOT,0,07
4,9,2353590,CUGNOT,0,07
4,9,2353601,GARE SNCF,0,07
4,9,2353528,CUGNOT,0,09
4,9,2353609,LE PATIS,1,09
4,9,2353452,LE PATIS,1,03
4,9,2353462,LE PATIS,1,03
4,9,2353472,LE PATIS,1,03
4,9,2353482,LE PATIS,1,03
4,9,2353494,LE PATIS,1,03
4,9,2353506,LE PATIS,1,03
4,9,2353517,LE PATIS,1,03
4,9,2353527,CUGNOT,0,03
4,9,2353538,CUGNOT,0,03
4,9,2353548,CUGNOT,0,03
4,9,2353558,CUGNOT,0,03
4,9,2353562,LE PATIS,1,03
4,9,2353569,CUGNOT,0,03
4,9,2353581,CUGNOT,0,03
4,9,2353593,CUGNOT,0,03
4,9,2353450,LE PATIS,1,10
4,9,2353461,LE PATIS,1,10
4,9,2353471,LE PATIS,1,10
4,9,2353481,LE PATIS,1,10
4,9,2353493,LE PATIS,1,10
4,9,2353505,LE PATIS,1,10
4,9,2353537,CUGNOT,0,10
4,9,2353547,CUGNOT,0,10
4,9,2353557,CUGNOT,0,10
4,9,2353568,CUGNOT,0,10
4,9,2353580,CUGNOT,0,10
4,9,2353592,CUGNOT,0,10
4,9,2353610,SAULCY,1,15
4,9,2353456,LE PATIS,1,11
4,9,2353466,LE PATIS,1,11
4,9,2353476,LE PATIS,1,11
4,9,2353488,LE PATIS,1,11
4,9,2353500,LE PATIS,1,11
4,9,2353512,LE PATIS,1,11
4,9,2353532,CUGNOT,0,11
4,9,2353542,CUGNOT,0,11
4,9,2353552,CUGNOT,0,11
4,9,2353563,CUGNOT,0,11
4,9,2353575,CUGNOT,0,11
4,9,2353587,CUGNOT,0,11
4,9,2353612,PATROTTE,0,V13
4,9,2353521,LE PATIS,1,14
4,9,2353442,REPUBLIQUE,1,12
4,9,2353485,LE PATIS,1,17
4,9,2353497,LE PATIS,1,17
4,9,2353509,LE PATIS,1,17
4,9,2353520,LE PATIS,1,17
4,9,2353572,CUGNOT,0,17
4,9,2353584,CUGNOT,0,17
4,9,2353596,CUGNOT,0,17
4,9,2353444,LE PATIS,1,02
4,9,2353454,LE PATIS,1,02
4,9,2353464,LE PATIS,1,02
4,9,2353474,LE PATIS,1,02
4,9,2353484,LE PATIS,1,02
4,9,2353496,LE PATIS,1,02
4,9,2353508,LE PATIS,1,02
4,9,2353530,CUGNOT,0,02
4,9,2353540,CUGNOT,0,02
4,9,2353550,CUGNOT,0,02
4,9,2353560,CUGNOT,0,02
4,9,2353571,CUGNOT,0,02
4,9,2353583,CUGNOT,0,02
4,9,2353595,CUGNOT,0,02
4,9,2353599,CUGNOT,0,02
4,9,2347939,BERNARD,1,18
2,9,2353607,CLOUTIERS,0,18
4,10,2353613,CUGNOT,0,V14
4,9,2353611,REPUBLIQUE,1,12
4,9,2353443,LE PATIS,1,06
4,9,2353453,LE PATIS,1,06
4,9,2353463,LE PATIS,1,06
4,9,2353473,LE PATIS,1,06
4,9,2353483,LE PATIS,1,06
4,9,2353495,LE PATIS,1,06
4,9,2353507,LE PATIS,1,06
4,9,2353518,REPUBLIQUE,1,06
4,9,2353529,CUGNOT,0,06
4,9,2353539,CUGNOT,0,06
4,9,2353549,CUGNOT,0,06
4,9,2353559,CUGNOT,0,06
4,9,2353570,CUGNOT,0,06
4,9,2353582,CUGNOT,0,06
4,9,2353594,CUGNOT,0,06
4,9,2353600,LE PATIS,1,06
4,9,2353487,LE PATIS,1,09
4,9,2353499,LE PATIS,1,09
4,9,2353511,LE PATIS,1,09
4,9,2353574,CUGNOT,0,09
4,9,2353586,CUGNOT,0,09
4,9,2353598,CUGNOT,0,09
4,9,2353608,CUGNOT,0,09
9,9,2355376,COUBERTIN,1,01
9,9,2355377,COUBERTIN,1,01
9,9,2355378,COUBERTIN,1,01
9,9,2355379,COUBERTIN,1,01
9,9,2355380,COUBERTIN,1,01
9,9,2355381,COUBERTIN,1,01
9,9,2355382,COUBERTIN,1,01
9,9,2355386,MEY,0,01
9,9,2355387,MEY,0,01
9,9,2355388,MEY,0,01
9,9,2355389,MEY,0,01
9,9,2355390,MEY,0,01
9,9,2355391,MEY,0,01
9,9,2355392,MEY,0,01
9,9,2355393,MEY,0,01
9,9,2355404,COUBERTIN,1,01
9,9,2355409,COUBERTIN,1,03
9,9,2355410,COUBERTIN,1,03
9,9,2355411,COUBERTIN,1,03
9,9,2355412,COUBERTIN,1,03
9,9,2355413,COUBERTIN,1,03
9,9,2355414,COUBERTIN,1,03
9,9,2355415,COUBERTIN,1,03
9,9,2355416,COUBERTIN,1,03
9,9,2355417,MEY,0,03
9,9,2355418,MEY,0,03
9,9,2355419,MEY,0,03
9,9,2355420,MEY,0,03
9,9,2355421,MEY,0,03
9,9,2355422,MEY,0,03
9,9,2355423,MEY,0,03
9,9,2355424,MEY,0,03
9,9,2355440,MEY,0,03
9,9,2355448,COUBERTIN,1,03
9,9,2355383,COUBERTIN,1,02
9,9,2355385,MEY,0,02
9,9,2355394,MEY,0,02
9,9,2355395,MEY,0,02
9,9,2355396,MEY,0,02
9,9,2355397,MEY,0,02
9,9,2355398,MEY,0,02
9,9,2355399,MEY,0,02
9,9,2355400,MEY,0,02
9,9,2355401,COUBERTIN,1,02
9,9,2355402,COUBERTIN,1,02
9,9,2355403,COUBERTIN,1,02
9,9,2355405,COUBERTIN,1,02
9,9,2355406,COUBERTIN,1,02
9,9,2355407,COUBERTIN,1,02
9,9,2355408,COUBERTIN,1,02
9,9,2355443,REPUBLIQUE,1,02
9,9,2355447,MEY,0,02
9,9,2355434,COUBERTIN,1,05
9,9,2355435,REPUBLIQUE,0,05
9,9,2355446,JP JEAN,1,25
9,9,2355428,COUBERTIN,1,05
9,9,2355429,COUBERTIN,1,05
9,9,2355430,MEY,0,05
9,9,2355431,MEY,0,05
9,9,2355432,MEY,0,05
9,9,2355439,REPUBLIQUE,0,05
9,9,2355444,COUBERTIN,1,05
9,9,2355445,REPUBLIQUE,1,05
9,9,2355384,11ème D'AVIATION,1,04
9,9,2355425,COUBERTIN,1,04
9,9,2355426,MEY,0,04
9,9,2355427,COUBERTIN,1,04
9,9,2355433,MEY,0,04
9,9,2355436,MEY,0,04
9,9,2355437,MEY,0,04
9,9,2355438,MEY,0,04
9,9,2355441,COUBERTIN,1,04
9,9,2355442,COUBERTIN,1,04
9,10,2355450,MEY,0,27
63,9,2341966,CHR MERCY,0,01
63,9,2341967,REPUBLIQUE,1,01
63,9,2359064,REPUBLIQUE,0,01
63,9,2359065,PONT DE VERDUN,1,01
63,9,2359067,ENIM*,0,01
63,9,2359070,REPUBLIQUE,0,01
63,9,2359066,ENIM*,0,02
63,9,2359068,REPUBLIQUE,1,02
63,9,2359069,PONT DE VERDUN,1,02
63,9,2359071,PONT DE VERDUN,1,02
63,9,2359072,REPUBLIQUE,1,02
63,9,2359073,REPUBLIQUE,0,02
55,9,393560,POLE MULTIMODAL,0,02
46,9,394196,POLE MULTIMODAL,0,01
46,9,394197,POLE MULTIMODAL,0,01
46,9,394199,ROUTE DE BOULAY,1,01
46,9,394198,POLE MULTIMODAL,0,02
46,9,394200,ROUTE DE BOULAY,1,02
46,9,394201,ROUTE DE BOULAY,1,02
48,9,393632,POLE MULTIMODAL,0,01
48,9,393635,POLE MULTIMODAL,0,01
48,9,393642,CHANTRENNE,1,01
48,9,393633,POLE MULTIMODAL,0,02
48,9,393634,POLE MULTIMODAL,0,03
48,9,393636,POLE MULTIMODAL,0,04
48,9,393637,POLE MULTIMODAL,0,05
48,9,393643,CHANTRENNE,1,05
45,9,2339394,POLE MULTIMODAL,0,01
45,9,2339395,POLE MULTIMODAL,0,01
45,9,2339398,VILLERS-L'ORME,1,01
45,9,2339396,POLE MULTIMODAL,0,02
45,9,2339399,VILLERS-L'ORME,1,02
45,9,2339400,VILLERS-L'ORME,1,02
32,9,379629,POLE MULTIMODAL,0,04
32,9,394167,POLE MULTIMODAL,0,04
32,9,394169,POLE MULTIMODAL,0,04
32,9,394171,POLE MULTIMODAL,0,04
32,9,394174,COIN SUR SEILLE,1,04
32,9,394175,COIN SUR SEILLE,1,04
32,9,394176,COIN SUR SEILLE,1,04
32,9,394178,COIN SUR SEILLE,1,04
32,9,394179,COIN SUR SEILLE,1,04
32,9,379591,POLE MULTIMODAL,0,01
32,9,379621,POLE MULTIMODAL,0,03
32,9,394166,POLE MULTIMODAL,0,05
32,9,394173,COIN SUR SEILLE,1,05
32,9,394168,POLE MULTIMODAL,0,06
32,9,394180,COIN SUR SEILLE,1,06
32,9,394177,COIN SUR SEILLE,1,07
32,9,379593,POLE MULTIMODAL,0,02
32,9,394170,POLE MULTIMODAL,0,02
32,9,394172,COIN SUR SEILLE,1,02
62,9,393796,POLE MULTIMODAL,0,01
62,9,393797,POLE MULTIMODAL,0,01
62,9,393800,SAULNY CENTRE,1,01
62,9,393799,POLE MULTIMODAL,0,03
62,9,393802,SAULNY CENTRE,1,03
62,9,393803,SAULNY CENTRE,1,03
62,9,393798,POLE MULTIMODAL,0,02
62,9,393801,SAULNY CENTRE,1,02
36,9,2348040,PLACE DE FRANCE,1,02
36,9,2348041,ST ELOY,0,02
36,9,2348044,PLACE DE FRANCE,1,02
36,9,2348045,ST ELOY,0,02
36,9,2348048,PLACE DE FRANCE,1,02
36,9,2348049,ST ELOY,0,02
36,9,2348052,PLACE DE FRANCE,1,02
36,9,2348053,ST ELOY,0,02
36,9,2348056,PLACE DE FRANCE,1,02
36,9,2348057,ST ELOY,0,02
36,9,2348060,PLACE DE FRANCE,1,02
36,9,2348061,ST ELOY,0,02
36,9,2348064,PLACE DE FRANCE,1,02
36,9,2348065,ST ELOY,0,02
36,9,2348068,PLACE DE FRANCE,1,02
36,9,2348069,ST ELOY,0,02
36,9,2348072,PLACE DE FRANCE,1,02
36,9,2348073,ST ELOY,0,02
36,9,2348076,PLACE DE FRANCE,1,02
36,9,2348077,ST ELOY,0,02
36,9,2348080,PLACE DE FRANCE,1,02
36,9,2348081,ST ELOY,0,02
36,9,2348084,PLACE DE FRANCE,1,02
36,9,2348085,ST ELOY,0,02
36,9,2348088,PLACE DE FRANCE,1,02
36,9,2348089,ST ELOY,0,02
36,9,2348092,PLACE DE FRANCE,1,02
36,9,2348093,ST ELOY,0,02
36,9,2348096,PLACE DE FRANCE,1,02
36,9,2348097,ST ELOY,0,02
36,9,2348100,PLACE DE FRANCE,1,02
36,9,2348101,ST ELOY,0,02
36,9,2348104,PLACE DE FRANCE,1,02
36,9,2348105,ST ELOY,0,02
36,9,2348108,PLACE DE FRANCE,1,02
36,9,2348109,ST ELOY,0,02
36,9,2348112,PLACE DE FRANCE,1,02
36,9,2348113,ST ELOY,0,02
36,9,2348116,PLACE DE FRANCE,1,02
36,9,2348117,ST ELOY,0,02
36,9,2348120,PLACE DE FRANCE,1,02
36,9,2348121,ST ELOY,0,02
36,9,2348124,PLACE DE FRANCE,1,02
36,9,2348125,ST ELOY,0,02
36,9,2348128,PLACE DE FRANCE,1,02
36,9,2348129,ST ELOY,0,02
36,9,2348132,PLACE DE FRANCE,1,02
36,9,2348133,ST ELOY,0,02
36,9,2348136,PLACE DE FRANCE,1,02
36,9,2348039,ST ELOY,0,01
36,9,2348042,PLACE DE FRANCE,1,01
36,9,2348043,ST ELOY,0,01
36,9,2348046,PLACE DE FRANCE,1,01
36,9,2348047,ST ELOY,0,01
36,9,2348050,PLACE DE FRANCE,1,01
36,9,2348051,ST ELOY,0,01
36,9,2348054,PLACE DE FRANCE,1,01
36,9,2348055,ST ELOY,0,01
36,9,2348058,PLACE DE FRANCE,1,01
36,9,2348059,ST ELOY,0,01
36,9,2348062,PLACE DE FRANCE,1,01
36,9,2348063,ST ELOY,0,01
36,9,2348066,PLACE DE FRANCE,1,01
36,9,2348067,ST ELOY,0,01
36,9,2348070,PLACE DE FRANCE,1,01
36,9,2348071,ST ELOY,0,01
36,9,2348074,PLACE DE FRANCE,1,01
36,9,2348075,ST ELOY,0,01
36,9,2348078,PLACE DE FRANCE,1,01
36,9,2348079,ST ELOY,0,01
36,9,2348082,PLACE DE FRANCE,1,01
36,9,2348083,ST ELOY,0,01
36,9,2348086,PLACE DE FRANCE,1,01
36,9,2348087,ST ELOY,0,01
36,9,2348090,PLACE DE FRANCE,1,01
36,9,2348091,ST ELOY,0,01
36,9,2348094,PLACE DE FRANCE,1,01
36,9,2348095,ST ELOY,0,01
36,9,2348098,PLACE DE FRANCE,1,01
36,9,2348099,ST ELOY,0,01
36,9,2348102,PLACE DE FRANCE,1,01
36,9,2348103,ST ELOY,0,01
36,9,2348106,PLACE DE FRANCE,1,01
36,9,2348107,ST ELOY,0,01
36,9,2348110,PLACE DE FRANCE,1,01
36,9,2348111,ST ELOY,0,01
36,9,2348114,PLACE DE FRANCE,1,01
36,9,2348115,ST ELOY,0,01
36,9,2348118,PLACE DE FRANCE,1,01
36,9,2348119,ST ELOY,0,01
36,9,2348122,PLACE DE FRANCE,1,01
36,9,2348123,ST ELOY,0,01
36,9,2348126,PLACE DE FRANCE,1,01
36,9,2348127,ST ELOY,0,01
36,9,2348130,PLACE DE FRANCE,1,01
36,9,2348131,ST ELOY,0,01
36,9,2348134,PLACE DE FRANCE,1,01
36,9,2348135,ST ELOY,0,01
93,9,393937,POLE MULTIMODAL,0,02
93,9,393936,POLE MULTIMODAL,0,01
93,9,393939,POLE MULTIMODAL,0,01
93,9,393943,LAQUENEXY,1,01
93,9,393944,LAQUENEXY,1,01
93,9,393938,POLE MULTIMODAL,0,03
93,9,393940,POLE MULTIMODAL,0,04
93,9,393945,LAQUENEXY,1,04
93,9,393941,POLE MULTIMODAL,0,05
93,9,393946,LAQUENEXY,1,05
93,9,393947,LAQUENEXY,1,05
65,9,394016,POLE MULTIMODAL,0,01
65,9,394017,POLE MULTIMODAL,0,01
65,9,394019,MAHIRE,1,01
65,9,394018,POLE MULTIMODAL,0,02
65,9,394020,MAHIRE,1,02
65,9,394021,MAHIRE,1,02
11,11,2355865,REPUBLIQUE,1,1003
4,12,2353606,REPUBLIQUE,1,13
15,13,2357143,SCARPONE,0,01
15,13,2357144,SCARPONE,0,01
15,13,2357145,SCARPONE,0,01
15,13,2357149,COUBERTIN,1,01
15,13,2357150,COUBERTIN,1,01
15,13,2357151,COUBERTIN,1,01
15,13,2357146,SCARPONE,0,01
15,13,2357147,SCARPONE,0,01
15,13,2357148,SCARPONE,0,01
15,13,2357152,COUBERTIN,1,01
15,13,2357153,COUBERTIN,1,01
15,13,2357154,COUBERTIN,1,01
43,14,394126,POLE MULTIMODAL,0,01
43,14,394132,JEAN MOULIN,1,01
43,14,394152,JEAN MOULIN,1,01
43,14,394162,JEAN MOULIN,1,01
43,14,394163,POLE MULTIMODAL,0,01
43,14,394141,POLE MULTIMODAL,0,03
43,14,394149,JEAN MOULIN,1,03
43,14,394156,JEAN MOULIN,1,03
43,14,394157,JEAN MOULIN,1,03
43,14,394160,POLE MULTIMODAL,0,03
43,14,394164,JEAN MOULIN,1,ST08
24,14,393898,POLE MULTIMODAL,0,02
24,14,393899,POLE MULTIMODAL,0,02
24,14,393901,FRANCLONCHAMPS,1,02
24,14,393904,POLE MULTIMODAL,0,02
24,14,393910,POLE MULTIMODAL,0,02
24,14,393913,FRANCLONCHAMPS,1,02
24,14,393915,POLE MULTIMODAL,0,02
24,14,393918,FRANCLONCHAMPS,1,02
24,14,393924,FRANCLONCHAMPS,1,02
24,14,393935,FRANCLONCHAMPS,1,02
24,14,393902,FRANCLONCHAMPS,1,01
24,14,393905,POLE MULTIMODAL,0,01
24,14,393907,FRANCLONCHAMPS,1,01
24,14,393916,POLE MULTIMODAL,0,01
24,14,393919,FRANCLONCHAMPS,1,01
55,14,393618,POLE MULTIMODAL,0,01
55,14,393620,POLE MULTIMODAL,0,01
55,14,393625,MARIEULLES,1,01
55,14,393627,MARIEULLES,1,01
55,14,393619,POLE MULTIMODAL,0,02
55,14,393626,MARIEULLES,1,02
55,14,393621,POLE MULTIMODAL,0,03
55,14,393623,POLE MULTIMODAL,0,03
55,14,393628,MARIEULLES,1,03
55,14,393630,MARIEULLES,1,03
55,14,393622,POLE MULTIMODAL,0,02
55,14,393629,MARIEULLES,1,02
55,14,393631,MARIEULLES,1,02
41,14,2342063,MOULINS,0,01
41,14,2342064,MOULINS,0,02
41,14,2342089,LE QUOITY,1,03
41,14,2342090,LE QUOITY,1,04
41,14,2342061,MOULINS,0,tad05
41,14,2342062,MOULINS,0,tad06
41,14,2342076,LE QUOITY,1,tad06
41,14,2342077,LE QUOITY,1,tad07
41,14,2342065,MOULINS,0,tad08
41,14,2342066,MOULINS,0,tad08
41,14,2342067,MOULINS,0,tad08
41,14,2342068,MOULINS,0,tad08
41,14,2342069,MOULINS,0,tad08
41,14,2342070,MOULINS,0,tad08
41,14,2342071,MOULINS,0,tad08
41,14,2342072,MOULINS,0,tad08
41,14,2342078,LE QUOITY,1,tad08
41,14,2342079,LE QUOITY,1,tad08
41,14,2342080,LE QUOITY,1,tad08
41,14,2342081,LE QUOITY,1,tad08
41,14,2342082,LE QUOITY,1,tad08
41,14,2342083,LE QUOITY,1,tad08
41,14,2342084,LE QUOITY,1,tad08
41,14,2342085,LE QUOITY,1,tad08
41,14,2342073,MOULINS,0,tad09
41,14,2342074,MOULINS,0,tad10
41,14,2342075,MOULINS,0,tad10
41,14,2342086,LE QUOITY,1,tad10
41,14,2342087,LE QUOITY,1,tad10
41,14,2342088,LE QUOITY,1,tad11
40,14,2342196,MOULINS,0,01
40,14,2342197,MOULINS,0,02
40,14,2342211,VAUX MAIRIE,1,03
40,14,2342212,VAUX MAIRIE,1,04
40,14,2342198,MOULINS,0,tad05
40,14,2342199,MOULINS,0,tad06
40,14,2342213,VAUX MAIRIE,1,tad06
40,14,2342214,VAUX MAIRIE,1,tad07
40,14,2342200,MOULINS,0,tad08
40,14,2342201,MOULINS,0,tad08
40,14,2342202,MOULINS,0,tad08
40,14,2342203,MOULINS,0,tad08
40,14,2342204,MOULINS,0,tad08
40,14,2342205,MOULINS,0,tad08
40,14,2342206,MOULINS,0,tad08
40,14,2342207,MOULINS,0,tad08
40,14,2342215,VAUX MAIRIE,1,tad08
40,14,2342216,VAUX MAIRIE,1,tad08
40,14,2342217,VAUX MAIRIE,1,tad08
40,14,2342218,VAUX MAIRIE,1,tad08
40,14,2342219,VAUX MAIRIE,1,tad08
40,14,2342220,VAUX MAIRIE,1,tad08
40,14,2342221,VAUX MAIRIE,1,tad08
40,14,2342222,VAUX MAIRIE,1,tad08
40,14,2342208,MOULINS,0,tad09
40,14,2342209,MOULINS,0,tad10
40,14,2342210,MOULINS,0,tad10
40,14,2342223,VAUX MAIRIE,1,tad10
40,14,2342224,VAUX MAIRIE,1,tad10
40,14,2342225,VAUX MAIRIE,1,tad11
99,14,2342317,EN PRILLE,0,01
99,14,2342318,EN PRILLE,0,02
99,14,2342310,SCY-CHAZELLES,1,03
99,14,2342311,SCY-CHAZELLES,1,04
99,14,2342315,EN PRILLE,0,tad05
99,14,2342300,SCY-CHAZELLES,1,tad06
99,14,2342316,EN PRILLE,0,tad06
99,14,2342301,SCY-CHAZELLES,1,tad07
99,14,2342302,SCY-CHAZELLES,1,tad08
99,14,2342303,SCY-CHAZELLES,1,tad08
99,14,2342304,SCY-CHAZELLES,1,tad08
99,14,2342305,SCY-CHAZELLES,1,tad08
99,14,2342306,SCY-CHAZELLES,1,tad08
99,14,2342307,SCY-CHAZELLES,1,tad08
99,14,2342308,SCY-CHAZELLES,1,tad08
99,14,2342309,SCY-CHAZELLES,1,tad08
99,14,2342319,EN PRILLE,0,tad08
99,14,2342320,EN PRILLE,0,tad08
99,14,2342321,EN PRILLE,0,tad08
99,14,2342322,EN PRILLE,0,tad08
99,14,2342323,EN PRILLE,0,tad08
99,14,2342324,EN PRILLE,0,tad08
99,14,2342325,EN PRILLE,0,tad08
99,14,2342326,EN PRILLE,0,tad08
99,14,2342327,EN PRILLE,0,tad09
99,14,2342312,SCY-CHAZELLES,1,tad10
99,14,2342313,SCY-CHAZELLES,1,tad10
99,14,2342328,EN PRILLE,0,tad10
99,14,2342329,EN PRILLE,0,tad10
99,14,2342314,SCY-CHAZELLES,1,tad11
46,14,399963,ROUTE DE BOULAY,1,tad05
46,14,399964,ROUTE DE BOULAY,1,tad06
46,14,399950,POLE MULTIMODAL,0,tad07
46,14,399951,POLE MULTIMODAL,0,tad07
46,14,399965,ROUTE DE BOULAY,1,tad07
46,14,399966,ROUTE DE BOULAY,1,tad08
48,14,393695,POLE MULTIMODAL,0,tad09
48,14,393706,CHANTRENNE,1,tad09
48,14,393707,CHANTRENNE,1,tad10
48,14,393677,POLE MULTIMODAL,0,07
48,14,393679,POLE MULTIMODAL,0,07
48,14,393683,CHANTRENNE,1,07
48,14,393685,CHANTRENNE,1,07
48,14,393676,POLE MULTIMODAL,0,06
48,14,393678,POLE MULTIMODAL,0,06
48,14,393682,CHANTRENNE,1,06
48,14,393684,CHANTRENNE,1,06
97,14,635468,TOURNEBRIDE,1,03
97,14,635464,GLISSU,0,01
97,14,635465,GLISSU,0,01
97,14,635466,TOURNEBRIDE,1,01
97,14,635467,TOURNEBRIDE,1,02
97,14,635475,TOURNEBRIDE,1,tad04
97,14,635469,GLISSU,0,tad05
97,14,635470,GLISSU,0,tad05
97,14,635476,TOURNEBRIDE,1,tad05
97,14,635471,GLISSU,0,tad06
97,14,635472,GLISSU,0,tad06
97,14,635473,GLISSU,0,tad06
97,14,635474,GLISSU,0,tad06
97,14,635477,TOURNEBRIDE,1,tad06
97,14,635478,TOURNEBRIDE,1,tad06
97,14,635479,TOURNEBRIDE,1,tad06
93,14,393982,POLE MULTIMODAL,0,06
93,14,393988,LAQUENEXY,1,06
93,14,393990,LAQUENEXY,1,06
93,14,393989,LAQUENEXY,1,07
65,14,394077,MAHIRE,1,tad05
48,14,393705,CHANTRENNE,1,tad08
3,14,2347389,MAISON NEUVE,1,05
3,14,2347403,PREVILLE,1,05
3,14,2347404,MAISON NEUVE,1,05
3,14,2347407,AUBEPINE,0,05
3,14,2347409,AUBEPINE,0,05
3,14,2347412,AUBEPINE,0,05
3,14,2347440,MAISON NEUVE,1,05
3,14,2347442,AUBEPINE,0,05
3,14,2347456,AUBEPINE,0,05
3,14,2347457,AUBEPINE,0,05
3,14,2347460,MAISON NEUVE,1,05
3,14,2347463,PREVILLE,1,05
3,14,2347464,MAISON NEUVE,1,05
3,14,2347487,AUBEPINE,0,05
3,14,2347504,CHATEL ST GERMAIN,1,05
3,14,2347505,AUBEPINE,0,05
3,14,2347378,MAISON NEUVE,1,04
3,14,2347384,AUBEPINE,0,04
3,14,2347397,CHATEL ST GERMAIN,1,04
3,14,2347400,AUBEPINE,0,04
3,14,2347401,AUBEPINE,0,04
3,14,2347402,CHATEL ST GERMAIN,1,04
3,14,2347405,MAISON NEUVE,1,04
3,14,2347406,AUBEPINE,0,04
3,14,2347410,GARE SNCF,0,04
3,14,2347421,PREVILLE,1,04
3,14,2347438,MAISON NEUVE,1,04
3,14,2347447,AUBEPINE,0,04
3,14,2347450,AUBEPINE,0,04
3,14,2347454,AUBEPINE,0,04
3,14,2347458,MAISON NEUVE,1,04
3,14,2347459,MAISON NEUVE,1,04
3,14,2347483,AUBEPINE,0,04
3,14,2347292,CHATEL ST GERMAIN,1,06
3,14,2347414,AUBEPINE,0,06
3,14,2347496,AUBEPINE,0,06
3,14,2347266,AUBEPINE,0,02
3,14,2347392,AUBEPINE,0,02
3,14,2347394,MAISON NEUVE,1,02
3,14,2347422,AUBEPINE,0,02
3,14,2347423,AUBEPINE,0,02
3,14,2347428,MAISON NEUVE,1,02
3,14,2347449,AUBEPINE,0,02
3,14,2347474,MAISON NEUVE,1,02
3,14,2347475,MAISON NEUVE,1,02
3,14,2347479,AUBEPINE,0,02
3,14,2347508,JUSSY - Ste RUFFINE,1,02
3,14,2347390,PREVILLE,1,01
3,14,2347393,AUBEPINE,0,01
3,14,2347395,AUBEPINE,0,01
3,14,2347398,AUBEPINE,0,01
3,14,2347411,MAISON NEUVE,1,01
3,14,2347429,AUBEPINE,0,01
3,14,2347445,AUBEPINE,0,01
3,14,2347448,PREVILLE,1,01
3,14,2347451,PREVILLE,1,01
3,14,2347452,MAISON NEUVE,1,01
3,14,2347461,AUBEPINE,0,01
3,14,2347471,MAISON NEUVE,1,01
3,14,2347489,MAISON NEUVE,1,01
3,14,2347493,AUBEPINE,0,01
3,14,2347500,AUBEPINE,0,01
3,14,2347501,JUSSY - Ste RUFFINE,1,01
3,14,2347385,AUBEPINE,0,03
3,14,2347386,AUBEPINE,0,03
3,14,2347388,AUBEPINE,0,03
3,14,2347408,MAISON NEUVE,1,03
3,14,2347413,MAISON NEUVE,1,03
3,14,2347443,MAISON NEUVE,1,03
3,14,2347446,MAISON NEUVE,1,03
3,14,2347453,REPUBLIQUE,1,03
3,14,2347455,AUBEPINE,0,03
3,14,2347462,AUBEPINE,0,03
3,14,2347465,AUBEPINE,0,03
3,14,2347467,CHATEL ST GERMAIN,1,03
3,14,2347478,REPUBLIQUE,0,03
3,14,2347488,AUBEPINE,0,03
3,14,2347490,MAISON NEUVE,1,03
3,14,2347494,AUBEPINE,0,03
3,14,2347495,JUSSY - Ste RUFFINE,1,03
3,14,2347509,CHATEL ST GERMAIN,1,03
3,14,2347510,AUBEPINE,0,03
3,14,2347387,JUSSY - Ste RUFFINE,1,09
