stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
20499,374,GENIVAUX,,+49.122045,+06.216580,0,10250
10250,3GENI,GENIVAUX,,+49.122094,+06.216597,1,
20501,375,FOUGERES,,+49.121747,+06.219027,0,10251
10251,FOUGE,FOUGERES,,+49.122191,+06.218977,1,
20505,377,LORIENT,,+49.122605,+06.225379,0,10253
10253,4LORI,LORIENT,,+49.122555,+06.225093,1,
20507,437,JACINTHES,,+49.123898,+06.226301,0,10254
10254,JACIN,JACINTHES,,+49.123946,+06.226087,1,
20508,458,OEILLETS,,+49.125157,+06.230597,0,10255
10255,OEILL,OEILLETS,,+49.125157,+06.230597,1,
20476,419,DENY,,+49.132554,+06.142888,0,10239
10239,Deny,DENY,,+49.132554,+06.142888,1,
20510,174,PIVOINES,,+49.125901,+06.227387,0,10256
10256,PIVOI,PIVOINES,,+49.125901,+06.227387,1,
20506,378,JACINTHES,,+49.123995,+06.225873,0,10254
20504,379,LORIENT,,+49.122506,+06.224808,0,10253
20500,381,FOUGERES,,+49.122636,+06.218927,0,10251
20498,382,GENIVAUX,,+49.122143,+06.216615,0,10250
20496,383,MAUJEAN,,+49.120243,+06.214953,0,10249
20494,384,METMAN,,+49.120102,+06.208867,0,10248
20492,385,PETITES SOEURS,,+49.119098,+06.204376,0,10247
20513,386,JURA,,+49.118502,+06.200633,0,10257
20491,387,STOXEY,,+49.120076,+06.196212,0,10246
20489,388,ALSACE LORRAINE,,+49.121446,+06.194768,0,10245
20486,389,BERNE,,+49.122776,+06.193886,0,10244
20484,390,ARTILLEURS,,+49.120309,+06.193463,0,10243
20482,391,RAPHAEL LEVY,,+49.120011,+06.190535,0,10242
20480,392,JUIN,,+49.118138,+06.189829,0,10241
20519,418,FELIX MARECHAL,,+49.130500,+06.139539,0,10187
20464,401,BAUCHEZ,,+49.136500,+06.142755,0,10233
10233,BAUCH,BAUCHEZ,,+49.136508,+06.142904,1,
20462,402,ROUSSEL,,+49.135469,+06.139449,0,10232
10232,ROUSS,ROUSSEL,,+49.135489,+06.139675,1,
20460,403,CAILLOUX,,+49.134432,+06.136231,0,10231
10231,CAILL,CAILLOUX,,+49.134604,+06.136804,1,
20459,404,CLETTE,,+49.133166,+06.133541,0,10230
10230,CLETT,CLETTE,,+49.133217,+06.133700,1,
20454,324,PRES ST JACQUES,,+49.134329,+06.130716,0,10228
10228,PSJAC,PRES ST JACQUES,,+49.134329,+06.130716,1,
20106,405,CLETTE,,+49.133269,+06.133859,0,10230
20461,406,CAILLOUX,,+49.134777,+06.137378,0,10231
20463,407,ROUSSEL,,+49.135510,+06.139901,0,10232
20465,408,BAUCHEZ,,+49.136516,+06.143053,0,10233
20175,154,PATROTTE,,+49.135189,+06.160736,0,10084
10084,PATRO,PATROTTE,,+49.134819,+06.161313,1,
20810,650,CIMETIERE DE L'EST,,+49.110125,+06.199822,0,10418
10418,CDE,CIMETIERE DE L'EST,,+49.110125,+06.199822,1,
21195,651,LAVERAN,,+49.111883,+06.199988,0,10613
10613,LAVER,LAVERAN,,+49.111883,+06.199988,1,
20639,460,DURUTTE,,+49.114977,+06.192800,0,10327
10327,DURUT,DURUTTE,,+49.114977,+06.192800,1,
20181,559,DALES,,+49.132355,+06.166398,0,10087
10087,DALES,DALES,,+49.132402,+06.166145,1,
20174,1640,PATROTTE,,+49.134416,+06.162303,0,10084
20176,165,DENAIN,,+49.135360,+06.166205,0,10085
10085,DENAI,DENAIN,,+49.135641,+06.166082,1,
20421,573,CHAPPE,,+49.106308,+06.221995,0,10210
10210,2CHAP,CHAPPE,,+49.106779,+06.221404,1,
20422,301,TECHNOPOLE,,+49.104402,+06.223622,0,10211
10211,TECHN,TECHNOPOLE,,+49.104739,+06.223490,1,
20430,501,F.I.M.,,+49.092106,+06.234914,0,10215
10215,FiM,F.I.M.,,+49.092126,+06.234856,1,
20432,502,MERCY,,+49.092108,+06.240533,0,10216
10216,MERCY,MERCY,,+49.092133,+06.240309,1,
20437,146,DOLICHE,,+49.094615,+06.246003,0,10218
21081,536,TRENTE JOURS,,+49.096462,+06.245810,0,10556
10556,30JOU,TRENTE JOURS,,+49.096361,+06.245814,1,
20439,541,LA DAME,,+49.098537,+06.244019,0,10219
10219,LADAM,LA DAME,,+49.098717,+06.243659,1,
20433,269,MERCY,,+49.092159,+06.240086,0,10216
20431,302,F.I.M.,,+49.092146,+06.234798,0,10215
20423,300,TECHNOPOLE,,+49.105077,+06.223359,0,10211
20011,436,REPUBLIQUE,,+49.115721,+06.173388,0,10001
20017,334,TURGOT,,+49.109821,+06.187681,0,10106
10106,TURGO,TURGOT,,+49.109834,+06.187899,1,
20398,335,FRIANT,,+49.108280,+06.187721,0,10199
10199,1FRIA,FRIANT,,+49.108277,+06.187792,1,
20400,336,HERMITE,,+49.105768,+06.187311,0,10200
10200,HERMI,HERMITE,,+49.105810,+06.187387,1,
20402,337,COLLIGNON,,+49.104451,+06.187360,0,10201
10201,1COLL,COLLIGNON,,+49.104316,+06.187275,1,
20404,338,DUCROCQ,,+49.101329,+06.188334,0,10202
10202,DUCRO,DUCROCQ,,+49.101600,+06.188328,1,
20406,339,TIVOLI,,+49.099542,+06.189834,0,10203
10203,TIVOL,TIVOLI,,+49.099630,+06.189627,1,
20408,340,GRANDMAISON,,+49.097972,+06.194278,0,10204
10204,GRAND,GRANDMAISON,,+49.098091,+06.194389,1,
20410,341,GIRAUDOUX,,+49.097204,+06.200458,0,10205
10205,GIRAU,GIRAUDOUX,,+49.097373,+06.200068,1,
20413,513,ROEDERER,,+49.098638,+06.203798,0,10206
10206,ROEDE,ROEDERER,,+49.098334,+06.203206,1,
20415,566,GENERAL FRERE,,+49.100192,+06.206181,0,10207
10207,Gener,GENERAL FRERE,,+49.100096,+06.205828,1,
20417,572,SEULHOTTE,,+49.101414,+06.208648,0,10208
10208,SEULH,SEULHOTTE,,+49.101372,+06.208476,1,
20419,284,SYMPHONIE,,+49.104917,+06.215070,0,10209
20442,545,LE LAC,,+49.096216,+06.238373,0,10221
10221,Lac,LE LAC,,+49.096216,+06.238373,1,
20438,544,LA DAME,,+49.098897,+06.243300,0,10219
21080,530,TRENTE JOURS,,+49.096260,+06.245818,0,10556
20420,529,CHAPPE,,+49.107250,+06.220813,0,10210
20416,574,SEULHOTTE,,+49.101331,+06.208305,0,10208
20414,342,GENERAL FRERE,,+49.100000,+06.205476,0,10207
20412,514,ROEDERER,,+49.098030,+06.202615,0,10206
20411,343,GIRAUDOUX,,+49.097543,+06.199679,0,10205
20409,344,GRANDMAISON,,+49.098211,+06.194501,0,10204
20407,345,TIVOLI,,+49.099718,+06.189421,0,10203
20405,346,DUCROCQ,,+49.101871,+06.188323,0,10202
20403,347,COLLIGNON,,+49.104182,+06.187191,0,10201
20401,348,HERMITE,,+49.105852,+06.187463,0,10200
20399,349,FRIANT,,+49.108275,+06.187863,0,10199
20397,350,TURGOT,,+49.109848,+06.188117,0,10106
20448,325,STADE,,+49.131664,+06.130795,0,10225
10225,4STAD,STADE,,+49.131737,+06.131396,1,
20447,326,CROIX D'OREE,,+49.132377,+06.125455,0,10224
10224,CROIX,CROIX D'OREE,,+49.132377,+06.125455,1,
20018,327,PLAPPEVILLE,,+49.130544,+06.124422,0,10171
10171,Plapp,PLAPPEVILLE,,+49.130544,+06.124422,1,
20443,328,MOMENE,,+49.129137,+06.127592,0,10222
10222,MOMEN,MOMENE,,+49.129137,+06.127592,1,
20445,329,LA CROIX,,+49.128974,+06.130409,0,10223
10223,1LAC,LA CROIX,,+49.128974,+06.130409,1,
20450,330,BRION,,+49.129628,+06.132807,0,10226
10226,BRION,BRION,,+49.130101,+06.132966,1,
21077,376,FELIX MARECHAL,,+49.129106,+06.137785,0,10187
20452,305,MESOYERS,,+49.125935,+06.157023,0,10227
10227,MESOY,MESOYERS,,+49.125993,+06.156947,1,
20002,123,REPUBLIQUE,,+49.115655,+06.173539,0,10001
20453,297,MESOYERS,,+49.126051,+06.156872,0,10227
